EMPRESA	ARCHIVO	FECHA	BODEGA	CODIGO	CODIGO FUNCIONAL	CODIGO VINCULADO	CODIGO GENERICO	DESCRIPCION	GRUPO	LINEA	SUBLINEA	FAMILIA	SUBFAMILIA	CATEGORIA	TIPO	MARCA	MODELO	CAT MANAGEMENT	NUEVO	CAT PROPIA 1	CAT PROPIA 2	CAT PROPIA 3	CAT PROPIA 4	CAT PROPIA 5	Estatus	Clasificación	Responsable	CTV	PV	Precio Promoción	Inicio Promoción	Fin Promoción	Horizonte	T Suministro	Frec Repos	GDB	Cam	Etapa	Estado Reposiciones	Nuevo Buff Sug	Comportamiento	Consumo	Cobertura Buffer	Cobertura Inv Proy	Cobertura Ped Min	Días Desabastecimiento	Ventas Perdidas	Posponer BUF	Posponer RED	Posponer GDB	Proveedor	Perfil	Buff Min	Buff Max	PEDID Min	Redondeo Pedido Mínimo	PEDID Min Grupo	Unidad Empaque	Redondeo Unidad Empaque	Porc Aten	Impacto Faltante	Observaciones	Nuevo Buff Real	Buff Act	Buff Calc	Zona Amar	Zona Roja	Color	Color1	Ult Buffer	Buff Ant Estacion	Buff Estacional	Inv Proveed	Inv Fís Act	Estado Buffer	Tráns Act	Negociación	Producción	Embarcado	Comprom	Backorders	Inv Proy Act	Estado Buffer Proy	Ingresos	Egresos	PEDIDCalc	PEDID Prom	PEDID Real	Calendario Estacional	Acción Estacional	Etapa Estacional	T$D	I$D	Rentabilid	Rentabilidad Proy	Vel Efect	Servicio	Ult Cambio	Inicio Per	Fin Per	Ult Transfer Inicial	Ult Transfer Final	Fecha Nuevo Pedido	Fecha Esperada Arribo	Var	Rojo Acum	Negro	Rojo	Amarillo	Verde	Lila	Err Ped Grupo	Color Repos Frec	Omisiones GDB	Numero Fila	Borrar
MOTORALMOR	CPAI.xlsm	43384	BP-MATRIZ	06.166.0015				SWITCH DE ENCENDIDO DY150-16 - MOXAL - CHINA	ELECTRICAS	REPUESTOS	SWITCH DE ENCENDIDO					MOXAL	DY150-16		0						CS		SGPX	2.32	3.79	0	36526	36526	18	24	12	1	-	SUSP-75	OK			3.69	13.6	12.9	0.1	0	0	43333		43333	243 - 	243-T24-F12			1	Clasificación		1	=	1				200	200	133	66	V	V	300			1000000000	191	0.045	0	0	0	0	0	0	191	0.045			9	67					0	0	0	0.84		1	43333	43333	43459	43311	43395	43395	43395	0	0	0	0	0	0.427184466	0		R	FALSE		
MOTORALMOR	CPAI.xlsm	43384	BP-MATRIZ	06.166.0014				SWITCH DE ENCENDIDO GY200 - MOXAL - CHINA	ELECTRICAS	REPUESTOS	SWITCH DE ENCENDIDO					MOXAL	GY200		0						AF		SGPX	2.91	4.85	0	36526	36526	18	24	12	1	-	SUSP-116	OK			28.09	11.8	3.8	2.7	0	0	43333		43186	243 - 	243-T24-F12			300	Clasificación		1	=	1				1330	1517	884	439	R	R	1000			1000000000	130	0.9023	300	400	300	300	0	0	430	0.6767			900	443					599	0	0	0.89		1	43374	43374	43500	43311	43395	43395	43395	0.075804679	0	0	0.054945055	0	0	0		R	FALSE		
MOTORALMOR	CPAI.xlsm	43384	BP-MATRIZ	06.166.0012				SWITCH DE ENCENDIDO 4P EN125 - MOXAL - CHINA	ELECTRICAS	REPUESTOS	SWITCH DE ENCENDIDO					MOXAL	EN125		0						BM		SGPX	3.86	6.18	0	36526	36526	18	24	12	1	+-	LIBRE-83	OK			4.68	13.4	3.4	5.3	0	0	43333		43405	243 - 	243-T24-F12			100	Clasificación		1	=	1				250	253	166	83	R	R	250			1000000000	64	0.744	0	100	0	0	0	0	64	0.744			186	83					44	0	0	0.8		1	43175	43258	43384	43311	43395	43395	43395	0.263725387	613	0	0.428571429	0.504201681	0	0		R	FALSE		
MOTORALMOR	CPAI.xlsm	43384	BP-MATRIZ	06.166.0011				SWITCH DE ENCENDIDO STIFF150M - MOXAL - CHINA	ELECTRICAS	REPUESTOS	SWITCH DE ENCENDIDO					MOXAL	STIFF150M		0						BF		SGPX	1.15	1.94	0	36526	36526	18	24	12	1	-	SUSP-116	OK			67.25	9.9	5.3	1.1	0	0	43333		43186	243 - 	243-T24-F12			300	Clasificación		1	=	1				2660	3632	1769	878	R	A	2000			1000000000	826	0.6895	600	500	800	600	0	0	1426	0.4639			1234	887					41	0	0	0.92		1	43374	43374	43500	43311	43395	43395	43395	0.001992201	0	0	0.054945055	0	0	0		R	FALSE		
MOTORALMOR	CPAI.xlsm	43384	BP-MATRIZ	06.166.0010				SWITCH DE ENCENDIDO 2P CB1 125 - MOXAL - CHINA	ELECTRICAS	REPUESTOS	SWITCH DE ENCENDIDO					MOXAL	CB1 125		0						BM		SGPX	3.14	4.85	0	36526	36526	18	24	12	1	-	LIBRE-83	MAC 		BUF	7.43	8.4	3.5	6.7	0	0	43333		43405	243 - 	243-T24-F12			200	Clasificación		1	=	1				250	402	166	83	A	A	250			1000000000	105	0.58	0	200	0	0	0	0	105	0.58			200	83					0	0	0	0.73		0	43175	43258	43384	43067	0	43151	43235	1.539646709	0	0.478991597	0.218487395	0.235294118	0	0		N	FALSE		
MOTORALMOR	CPAI.xlsm	43384	BP-MATRIZ	06.166.0009				SWITCH DE ENCENDIDO SKR200S - MOXAL - CHINA	ELECTRICAS	REPUESTOS	SWITCH DE ENCENDIDO					MOXAL	SKR200S		0						AF		SGPX	2.07	3.8	0	36526	36526	18	24	12	1	+-	LIBRE-83	OK			58.58	10.2	3.7	2.1	0	0	43333		43405	243 - 	243-T24-F12			500	Clasificación		1	=	1				2400	3164	1596	792	R	A	2400			1000000000	364	0.8483	500	500	800	500	0	0	864	0.64			1536	800					740	0	0	1.11		1	43175	43258	43384	43311	43395	43395	43395	0.323629174	16377	0	0.529411765	0.403361345	0	0		R	FALSE		
MOTORALMOR	CPAI.xlsm	43384	BP-MATRIZ	06.166.0008				SWITCH DE ENCENDIDO 5PIN XY150 PANDILLERA - MOXAL - CHINA	ELECTRICAS	REPUESTOS	SWITCH DE ENCENDIDO					MOXAL	XY150 PANDILLERA		0						CS		SGPX	3.51	5.58	0	36526	36526	18	24	12	1	+-	LIBRE-83	OK			3.56	10.5	7	7	0	0	43333		43153	243 - 	243-T24-F12			100	Clasificación		1	=	1				150	193	100	50	R	A	150			1000000000	50	0.6667	50	100	50	50	0	0	100	0.3333			100	50					0	0	0	0.79		1	43175	43258	43384	43250	43334	43334	43418	0.219108978	0	0	0.075630252	0.857142857	0	0		N	FALSE		
MOTORALMOR	CPAI.xlsm	43384	BP-MATRIZ	06.166.0007				SWITCH DE ENCENDIDO XY125VB - MOXAL - CHINA	ELECTRICAS	REPUESTOS	SWITCH DE ENCENDIDO					MOXAL	XY125VB		0						CS		SGPX	2.7	4.65	0	36526	36526	18	24	12	1	-	LIBRE-83	MAC 			5.5	10.2	2.2	9.1	0	0	43333		43405	243 - 	243-T24-F12			200	Clasificación		1	=	1				225	297	150	74	R	R	225			1000000000	49	0.7822	0	0	0	0	0	0	49	0.7822			200	75					49	0	0	0.96		0	43175	43258	43384	43067	0	43151	43235	0.181253041	0	0	0.428571429	0.504201681	0	0		N	FALSE		
MOTORALMOR	CPAI.xlsm	43384	BP-MATRIZ	06.166.0006				SWITCH DE ENCENDIDO 10PIN AX100 - MOXAL - CHINA	ELECTRICAS	REPUESTOS	SWITCH DE ENCENDIDO					MOXAL	AX100		0						AF		SGPX	1.97	3.52	0	36526	36526	18	24	12	1	+-	LIBRE-83	OK			33.71	9.6	6.6	3.7	0	0	43333		43405	243 - 	243-T24-F12			500	Clasificación		1	=	1				1300	1821	865	429	V	V	1350			1000000000	895	0.3115	0	0	0	0	0	0	895	0.3115			500	433					0	0	0	1.05		1	43175	43258	43384	43311	43395	43395	43395	0.367821176	1555	0	0.260504202	0.352941176	0.319327731	0		R	FALSE		
MOTORALMOR	CPAI.xlsm	43384	BP-MATRIZ	06.166.0005				SWITCH DE ENCENDIDO 4P PASOLA - MOXAL - CHINA	ELECTRICAS	REPUESTOS	SWITCH DE ENCENDIDO					MOXAL	PASOLA		0						CM		SGPX	3.9	6.25	0	36526	36526	18	24	12	1	+-	LIBRE-83	OK			3.65	17.1	5.6	3.4	0	0	43333		43070	243 - 	243-T24-F12			50	Clasificación		1	=	1				250	198	166	83	R	R	250			1000000000	82	0.672	0	0	0	0	0	0	82	0.672			168	83					2	0	0	0.8		1	43175	43258	43384	43311	43395	43395	43395	0.151021396	17	0	0.058823529	0.87394958	0	0		R	FALSE		
MOTORALMOR	CPAI.xlsm	43384	BP-MATRIZ	06.166.0004				SWITCH DE ENCENDIDO 4P GN125H - MOXAL - CHINA	ELECTRICAS	REPUESTOS	SWITCH DE ENCENDIDO					MOXAL	GN125H		0						CM		SGPX	1.94	2.99	0	36526	36526	18	24	12	1	-	LIBRE-83	MAC 			12.8	9.8	4.3	5.9	0	0	43333		43407	243 - 	243-T24-F12			300	Clasificación		1	=	1				500	692	333	165	A	A	750			1000000000	222	0.556	0	0	0	0	0	0	222	0.556			300	167					0	0	0	0.72		0	43175	43258	43384	43067	0	43151	43235	0.160640388	0	0	0	0.714285714	0.218487395	0		N	FALSE		
