EMPRESA	ARCHIVO	FECHA	BODEGA	CODIGO	CODIGO FUNCIONAL	CODIGO VINCULADO	CODIGO GENERICO	DESCRIPCION	GRUPO	LINEA	SUBLINEA	FAMILIA	SUBFAMILIA	CATEGORIA	TIPO	MARCA	MODELO	CAT MANAGEMENT	NUEVO	CAT PROPIA 1	CAT PROPIA 2	CAT PROPIA 3	CAT PROPIA 4	CAT PROPIA 5	Estatus	Clasificación	Responsable	CTV	PV	Precio Promoción	Inicio Promoción	Fin Promoción	Horizonte	T Suministro	Frec Repos	GDB	Cam	Etapa	Estado Reposiciones	Nuevo Buff Sug	Comportamiento	Consumo	Cobertura Buffer	Cobertura Inv Proy	Cobertura Ped Min	Días Desabastecimiento	Ventas Perdidas	Posponer BUF	Posponer RED	Posponer GDB	Proveedor	Perfil	Buff Min	Buff Max	PEDID Min	Redondeo Pedido Mínimo	PEDID Min Grupo	Unidad Empaque	Redondeo Unidad Empaque	Porc Aten	Impacto Faltante	Observaciones	Nuevo Buff Real	Buff Act	Buff Calc	Zona Amar	Zona Roja	Color	Color1	Ult Buffer	Buff Ant Estacion	Buff Estacional	Inv Proveed	Inv Fís Act	Estado Buffer	Tráns Act	Negociación	Producción	Embarcado	Comprom	Backorders	Inv Proy Act	Estado Buffer Proy	Ingresos	Egresos	PEDIDCalc	PEDID Prom	PEDID Real	Calendario Estacional	Acción Estacional	Etapa Estacional	T$D	I$D	Rentabilid	Rentabilidad Proy	Vel Efect	Servicio	Ult Cambio	Inicio Per	Fin Per	Ult Transfer Inicial	Ult Transfer Final	Fecha Nuevo Pedido	Fecha Esperada Arribo	Var	Rojo Acum	Negro	Rojo	Amarillo	Verde	Lila	Err Ped Grupo	Color Repos Frec	Omisiones GDB	Numero Fila	Borrar
MOTORALMOR	RRFA.xlsm	43390	BP-MATRIZ	06.022.0009				BOMBA ACEITE 37 DIENTES CG125 - MOXAL - CHINA	CHASIS	REPUESTOS	BOMBA DE ACEITE					MOXAL	CG125		0						CS		RRFA	1.8	2.97	0	36526	36526	18	24	12	1	-	LIBRE-187	MAC 		BUF	3.4	7.9	2.7	7.4	0	0	41887		43402	243 - 	243-T24-F12			100	Clasificación		1	=	1				108	184	72	36	A	A	150			1000000000	37	0.6574	0	0	0	0	0	0	37	0.6574			100	36					0	0	0	0.87		0	43077	43264	43390	43067	0	43151	43235	0.190040108	0	0	0.008547009	0.94017094	0	0		N	FALSE		
MOTORALMOR	RRFA.xlsm	43390	BP-MATRIZ	06.022.0008				BOMBA DE ACEITE 37 DIENTES GY200 - MOXAL - CHINA	CHASIS	REPUESTOS	BOMBA DE ACEITE					MOXAL	GY200		0						BM		RRFA	1.7	2.88	0	36526	36526	18	24	12	1	-	LIBRE-88	MAC 	300	BUF	13.25	7.1	2.9	3.8	0	0			42926	243 - 	243-T24-F12			200	Clasificación		1	=	1				375	716	249	124	A	A	375			1000000000	156	0.584	0	200	0	0	0	0	156	0.584			219	125					0	0	0	0.93		0	43176	43264	43390	43067	0	43151	43235	0.217816103	0	0	0	0.478632479	0.47008547	0		N	FALSE		
MOTORALMOR	RRFA.xlsm	43390	BP-MATRIZ	06.022.0007				BOMBA DE ACEITE CG200 - TAK - CHINA	CHASIS	REPUESTOS	BOMBA DE ACEITE					TAK	CG200		0						CS		RRFA	3.62	6	0	36526	36526	18	24	12	1	-	LIBRE-88	MAC 		BUF	4.89	7.7	6.7	7.7	0	0	43209		42949	243 - 	243-T24-F12			150	Clasificación		1	=	1				150	265	100	50	V	V	150			1000000000	131	0.1267	0	0	0	0	0	0	131	0.1267			0	50					0	0	0	0.88		0	43176	43264	43390	42999	0	43083	43167	0.176496187	0	0	0	0	0.282051282	0.666666667			FALSE		
MOTORALMOR	RRFA.xlsm	43390	BP-MATRIZ	06.022.0006				BOMBA ACEITE AX100 - MOXAL - CHINA	CHASIS	REPUESTOS	BOMBA DE ACEITE					MOXAL	AX100		0						BF		RRFA	6.77	10.3	0	36526	36526	18	24	12	1	+-	LIBRE-355	OK		BUF	34.3	7.1	5	1.5	0	0	43353		43406	243 - 	243-T24-F12			200	Clasificación		1	=	1				975	1853	648	322	A	V	900			1000000000	489	0.4985	200	0	200	200	0	0	689	0.2933			286	325					0	0	0	0.7		1	42909	43264	43390	43311	43395	43395	43395	0.491937979	10322	0	0.786324786	0.162393162	0	0		R	FALSE		
MOTORALMOR	RRFA.xlsm	43390	BP-MATRIZ	06.022.0005				BOMBA DE ACEITE 24D CB1 125 - TAK - CHINA	CHASIS	REPUESTOS	BOMBA DE ACEITE					TAK	CB1 125		0						CS		RRFA	1.65	3.99	0	36526	36526	18	24	12	1	-	LIBRE-89	MAC 			2.9	6.2	5	12.9	0	0	43406		43161	243 - 	243-T24-F12			150	Clasificación		1	=	1				72	157	48	24	V	V	0			1000000000	58	0.1944	0	0	0	0	0	0	58	0.1944			0	24					0	0	0	1.89		0	43175	43264	43390	43067	0	43151	43235	0.174963553	0	0	0	0	0.581196581	0.367521368			FALSE		
MOTORALMOR	RRFA.xlsm	43390	BP-MATRIZ	06.022.0004				BOMBA ACEITE CB200 - TAK - CHINA	CHASIS	REPUESTOS	BOMBA DE ACEITE					TAK	CB200		0						BF		RRFA	3.41	6	0	36526	36526	18	24	12	1	-	LIBRE-272	MAC 		BUF	7.75	7.3	1.8	6.5	0	0			43402	243 - 	243-T24-F12			200	Clasificación		1	=	1				225	419	150	74	R	R	263			1000000000	56	0.7511	0	100	0	0	0	0	56	0.7511			200	75					47	0	0	1.01		0	42992	43264	43390	43067	0	43151	43235	0.574230638	0	0.076923077	0.786324786	0.085470085	0	0		N	FALSE		
MOTORALMOR	RRFA.xlsm	43390	BP-MATRIZ	06.022.0001				SET CAMPANA BOMBA DE ACEITE GY200 - ENDURO200R - MOXAL - CHINA	CHASIS	REPUESTOS	BOMBA DE ACEITE					MOXAL	GY200 - ENDURO200R		0						BM		RRFA	1.58	2.5	0	36526	36526	18	24	12	1	-	LIBRE-89	MAC 	468	BUF	20.25	7.2	2.6	3.7	0	0	43364		43364	243 - 	243-T24-F12			300	Clasificación		1	=	1				585	1094	389	193	A	A	680			1000000000	211	0.6393	0	300	0	0	0	0	211	0.6393			374	195					0	0	0	0.78		0	43175	43264	43390	42912	0	42996	43080	0.215558055	0	0	0	0.777777778	0.170940171	0		N	FALSE		
MOTORALMOR	RRFA.xlsm	43390	BP-MATRIZ	06.018.0019				BASE PIÑON DE VELOCIMETRO LX110-4III - MOXAL - CHINA	CHASIS	REPUESTOS	BASE PINON DE VELOCIMETRO					MOXAL	LX110-4III		0						CS		RRFA	1.71	2.99	0	36526	36526	18	24	12	1		SUSP-14	OK			2.32	14.5	26.3	32.3	0	0	43364		43364	243 - 	243-T24-F12			300	Clasificación		1	=	1				135	126	90	45	L	L	360			1000000000	244	-0.8074	0	0	0	0	0	0	244	-0.8074			0	45					0	186	0	1		0	43278	43278	43404	36526	36526	36526	36694	0.040293249	0	0	0	0	0	0.85840708			FALSE		
MOTORALMOR	RRFA.xlsm	43390	BP-MATRIZ	06.018.0018				BASE PIÑON DE VELOCIMETRO XR250 TORNADO - MOXAL - CHINA	CHASIS	REPUESTOS	BASE PINON DE VELOCIMETRO					MOXAL	XR250 TORNADO		0						CS		RRFA	1.92	5.8	0	36526	36526	18	24	12	1	+-	LIBRE-89	OK	599		9.28	12.1	7.4	13.5	0	0				243 - 	243-T24-F12			500	Clasificación		1	=	1				450	502	299	149	A	A	0			1000000000	276	0.3867	0	0	0	0	0	0	276	0.3867			0	150					0	0	0	2.69		0	43175	43264	43390	36526	36526	36526	36694	0.252875197	329	0	0.239316239	0.709401709	0	0			FALSE		
MOTORALMOR	RRFA.xlsm	43390	BP-MATRIZ	06.018.0017				SENSOR DE VELOCIMETRO P135LS - BAJAJ - INDIA	CHASIS	REPUESTOS	BASE PINON DE VELOCIMETRO					BAJAJ	P135LS		0						CS		RRFA	2.2	3.9	0	36526	36526	22	21	8	1	-	SUSP-42	MAC 		BUF	5.18	4.9	0.5	1	0	0	43378			3552 - RI	3552 - T21-F8			20	Clasificación		1	=	1				102	226	68	34	R	R	0			1000000000	10	0.902	0	0	80	0	0	0	10	0.902			92	28					41	0	0	1.28		0	43278	43278	43432	43080	0	43136	43227	0.570131714	0	0	0.69924812	0.030075188	0	0		N	FALSE		
